24,,,,23,,,,22,,,,21,,,,20,,,,19,,,,18,,,,17,,,,16,,,,15,,,,14,,,,13,,,,12,,,,11,,,,10,,,,9,,,,8,,,,7,,,,6,,,,5,,,,4,,,,3,,,,2,,,,1,,,
Artist,Orbit,Type,Date,Artist,Orbit,Type,Date,Artist,Orbit,Type,Date,Artist,Orbit,Type,Date,Artist,Orbit,Type,Date,Artist,Orbit,Type,Date,Artist,Orbit,Type,Date,Artist,Orbit,Type,Date,Artist,Orbit,Type,Date,Artist,Orbit,Type,Date,Artist,Orbit,Type,Date,Artist,Orbit,Type,Date,Artist,Orbit,Type,Date,Artist,Orbit,Type,Date,Artist,Orbit,Type,Date,Artist,Orbit,Type,Date,Artist,Orbit,Type,Date,Artist,Orbit,Type,Date,Artist,Orbit,Type,Date,Artist,Orbit,Type,Date,Artist,Orbit,Type,Date,Artist,Orbit,Type,Date,Artist,Orbit,Type,Date,Artist,Orbit,Type,Date
저거 다음이 이제 갤럭시s6,,Text,2022.03.02 20:08,😕,,Emoji,2022.03.01 23:50,,,,,요즘은 없지 않을까...?,,Text,2022.02.28 19:49,사실 프로라면 이런 말 말구  결과로 보여줘야 하는데,,Text,2022.02.26 22:03,밥 먹으몀서 유튜브로 심리테스트 보는데 너무 재밌얶어 😃,,Text,2022.02.22 01:07,,,,,,,,,,,,,,,,,"티비는 한 방에 하나씩 있나요?
네!!! 티비 없인 못 살아",,Text,2022.02.15 18:59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
갤럭시 s6도 진짜 되게 잘쓰다가 부산대학교 놀러가서 길에서 양말 사면서 돈꺼내다가,,Text,2022.03.02 20:10,한번 더 보내면,,Text,2022.03.01 23:51,,,,,또 세대차이 ㅡㅡ,,Text,2022.02.28 19:50,오늘은 투정 좀 부릴게...😢💖,,Text,2022.02.26 22:04,알려주고 싶은데 채널 알려주면 혹시 모르니까 나만 알고 있을게 . . . .. .,,Text,2022.02.22 01:09,,,,,,,,,,,,,,,,,"말을 너무 예쁘게 하는데 영감 받는 곳이 있다면..?(질문남기신 분이 국문학과임)
- 저는 제가 말을 예쁘게 한다는 걸 오빛들한테 듣고 처음 알았어요 아직도 모르겠지만... 근데 저는 애기때부터 충효일기에도 일기를 시형식으로 적거나 산문형식으로 적었는데 그때에도 주제가 길 가다 본 꽃, 할머니의 하루 이런 것들이었어요 몬가 사물에 나를 대입시켜서 상상하는 걸 좋아하는듯요... 근데 제가 잘 적는지는 전혀 모르겠어요 ㅋㅋㅋ😂",,Text,2022.02.15 19:02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
떨어지는 돈잡으려다가 휴대폰 바닥에 내동댕이쳐져서,,Text,2022.03.02 20:10,너 이달소탈퇴야,,Text,2022.03.01 23:51,,,,,으이구으이구 인간아 ᕙ( ︡’︡益’︠)ง 으이구 인간아 ᕙ( ︡’︡益’︠)ง 으이구 인간아 ᕙ( ︡’︡益’︠)ง 으이구 인간아 ᕙ( ︡’︡益’︠)ง 으이구 인간아 ᕙ( ︡’︡益’︠)ง 으이구 인간아 ᕙ( ︡’︡益’︠)ง 으이구 인간아으이구 인간아 ᕙ( ︡’︡益’︠)ง 으이구 인간아 ᕙ( ︡’︡益’︠)ง 으이구 인간아 ᕙ( ︡’︡益’︠)ง ,,Text,2022.02.28 19:50,ㅎㅎㅎㅎㅎㅎ 고마워,,Text,2022.02.26 22:48,막 5분안에 맞추면 천재인 테스트 이런거였음,,Text,2022.02.22 01:09,,,,,,,,,,,,,,,,,"보일러 잘 되나요?

녜 너무 잘 돼서 엄마가 덥다해써요...",,Text,2022.02.15 19:03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
주워보니까 화면이 나가버렸어,,Text,2022.03.02 20:10,오케이~~~,,Text,2022.03.01 23:51,,,,,왜 다들 오수가 된 거야?,,Text,2022.02.28 19:53,말 할 사람이 너밖에없따..🖤,,Text,2022.02.26 22:48,브레이너 제이쌤은... 너무 좋은 목적의 채널이니까 그저 믿고 추천했찌 👍,,Text,2022.02.22 01:11,,,,,,,,,,,,,,,,,"개인방 생기고 제일 먼저 한 인테리어는?
- 모듈선반들을 사고 사고싶었던 패브릭커튼을 샀어요😂 꾸미고보니 온통 초록 파랑...",,Text,2022.02.15 19:04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
그래서 아이폰으로 ~~~,,Text,2022.03.02 20:10,대표님 여기여~~~~!,,Text,2022.03.01 23:51,,,,,다 세바스찬으로 간주하면 되는거지,,Text,2022.02.28 19:54,고마워 너두 나한테 말해ㅐ,,Text,2022.02.26 22:54,헉 근데 나도 꼬꼬무 알쓸범잡 다 챙겨봐 😶,,Text,2022.02.22 01:12,,,,,,,,,,,,,,,,,"방음 잘 되나요?!
- 완전! 티비끄고 있으면 그저 적막... 그래도 이웃들을 위해 조심하려 하고 있어용",,Text,2022.02.15 19:05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
메인보드?.. 그게 나갔었음 ㅜ ,,Text,2022.03.02 20:10,오늘 첫 등교하는 바솩이 많네,,Text,2022.03.02 00:00,,,,,강퇴 가보자고,,Text,2022.02.28 19:55,서로 기대쟈,,Text,2022.02.26 22:54,아니 심리테스트 채널이 좋은 목적이 아닌게 아니라 혹시혹시혹시 모르니까~.~.~.~.#..........,,Text,2022.02.22 01:12,,,,,,,,,,,,,,,,,"2020 가요대제전 블라인딩 라이츠 셀카 있나요?
- 제 예전 아이폰 뒤져보고 있으면 올릴게요!!!!!!",,Text,2022.02.15 19:06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
그 뒤로는 휴대폰사기를 당해서 생각하고 싶지않아...🤧,,Text,2022.03.02 20:13,대면이야 ??? 비대면?,,Text,2022.03.02 00:02,,,,,진짜 강퇴기능이 있냐구?,,Text,2022.02.28 20:01,😘,,Emoji,2022.02.26 22:55,10초안에 제시된 초성의 동물얘기하기! 이런거야 ㅋㅋㅋㅋㅋㅋㅋㅋ,,Text,2022.02.22 01:13,,,,,,,,,,,,,,,,,"작사노트를 만들어 쓰고 계시나요?
- 보컬룸에선 노트에 적고 평소엔 그러지 못하니까 생각날 때 마다 휴대폰 메모장에 적는 편!!! 제일 최근에 적은 건 청춘(youth)이라는 단어랑 꿈에 두고 온 사람 ..! 그리고 한 낮의 유성이라는 영화의 제목이 너무 이뻐서 적어뒀어요🤤",,Text,2022.02.15 19:08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
나 이것도 얘기했었지않아?,,Text,2022.03.02 20:13,소면 진짜.... 당신도 탈퇴입니다,,Text,2022.03.02 00:03,,,,,해 볼 래?,,Text,2022.02.28 20:01,나 운동 마니해서,,Text,2022.02.26 22:58,웅 고원이랑 나는 천재였어,,Text,2022.02.22 01:14,,,,,,,,,,,,,,,,,"그래서 언니 밥 먹었나요?
- 지금 와서 먹을 거야 !",,Text,2022.02.15 19:09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ㅇㅅㅇ,,Text,2022.03.02 20:14,비대면도있네,,Text,2022.03.02 00:03,,,,,우와 한다는 바솩이들이 꽤 있군,,Text,2022.02.28 20:02,너 기대도 충분히 버틸 수 있어 ㅋ,,Text,2022.02.26 22:58,나 딸기랑 파인애플 먹는즁...🤤,,Text,2022.02.22 01:50,,,,,,,,,,,,,,,,,"피팅모델 시절의 하수영에게 하고 싶은 말!
-ㅌㅋㅌㅋㅋ우아 신박한 질문

많이 힘들지? 근데 넌 결국 꿈을 이루게 될 거야
좀 만 힘내쟈 불안해하지마!!!!!!!🔥",,Text,2022.02.15 19:13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
했었대~~~~~😀💖,,Text,2022.03.02 20:14,비빔면 당면 다 탈퇴~,,Text,2022.03.02 00:03,,,,,금쪽이시절 올리거 싶은데,,Text,2022.02.28 20:04,생각보다 무겁네,,Text,2022.02.26 22:59,이것만 먹구 자야지,,Text,2022.02.22 01:50,,,,,,,,,,,,,,,,,"메뉴는 머야
- 강된장제육쌈밥.......🤤",,Text,2022.02.15 19:14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ㅜㅜㅜㅜㅜ 그런 말 하면 속상해,,Text,2022.03.02 20:15,첫날이라 걱정 많을텐데 너무 부담갖지말구 뭐든 차근차근해보쟈 아기바솩아,,Text,2022.03.02 00:05,,,,,올렸던 거도 꽤 있어서 헷갈리네,,Text,2022.02.28 20:04,뭐야,,Text,2022.02.26 23:04,왜 아직 안자는거야?!!?!,,Text,2022.02.22 02:02,,,,,,,,,,,,,,,,,"피팅모뎅 시절을 찾아보는 오빛들에게 한마디
- 보지마",,Text,2022.02.15 19:14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
예쁜말만 하자구요💖,,Text,2022.03.02 20:15,반배정 망했어도 나중에보면 친구 다 생겨있어...!,,Text,2022.03.02 00:05,,,,,탕후루가 먹고싶어,,Text,2022.02.28 20:28,나 소문낫네,,Text,2022.02.26 23:04,빨리 자자,,Text,2022.02.22 02:02,,,,,,,,,,,,,,,,,"피팅모델 시절 tmi ..?

알바로 시작했으나 정직원 권유를 받음..
하지만 나는 제 시간에 끝내구 학원을 가야했으므로 거절함 ㅎ_ㅎ",,Text,2022.02.15 19:21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
아무튼 요즘엔 그런 문화가 없어서 다행이야,,Text,2022.03.02 20:16,그르니까 너무 신경쓰지말구 너의 매력을 보여조 ,,Text,2022.03.02 00:05,,,,,근데 안 팔아,,Text,2022.02.28 20:28,라면 ㅁ심지어 아직 먹지도 않았ㄷ어,,Text,2022.02.26 23:04,오늘은 너 재우고 자야지,,Text,2022.02.22 02:02,,,,,,,,,,,,,,,,,"많은 걸 이룬 지금 앞으로 더 이루고 싶은 목표가 있다면?
- 이왕 시작한거 절대 애매하게 끝내고 싶지 않아서 정말 어떤 한 부분에서라도 이달의 소녀가 최고가 되고 싶어요 그러려면 나도 열심히 멤버들을 다독이고 나 또한 열심히 해야겠죵 일단 나보다 우리 팀이 잘 되는게 나의 원앤온리 목표",,Text,2022.02.15 19:25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ㄹ예전에는 막 길 걸어다니면 휴대폰대리점으로 막 끌려가고 그랬자나,,Text,2022.03.02 20:16,😎,,Emoji,2022.03.02 00:05,,,,,만들 힘은 없어.... ,,Text,2022.02.28 20:29,진정햐,,Text,2022.02.26 23:05,오늘 자장가는 추천곡으로 간다,,Text,2022.02.22 02:03,,,,,,,,,,,,,,,,,"지금 당장 해내서 몇달 안에 이룰 확고한 목표는?

곡 3개만들기... 한개는 완료😀",,Text,2022.02.15 19:29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
나도 그렇게해서 당한거라,,Text,2022.03.02 20:17,왜 자꾸 선글라스 벗으래,,Text,2022.03.02 00:07,,,,,만들어조,,Text,2022.02.28 20:29,아니 그냥 숙소 가는 차안에서 먹을라고•••,,Text,2022.02.26 23:08,나 요즘 연습해야 되니까 목 아끼는거라구,,Text,2022.02.22 02:04,,,,,,,,,,,,,,,,,"오늘의 추천곡 !
위위 - maybe i
lucy - 개화
성시경 - 차마...
keshi - alright 


",,Text,2022.02.15 19:36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
그때 그런거 심해서 뉴스에도 나고 그랬었어,,Text,2022.03.02 20:17,부끄러운데,,Text,2022.03.02 00:07,,,,,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,,Text,2022.02.28 20:29,그 무모한도전 짜장면먹기알아?,,Text,2022.02.26 23:09,ㅋㅋ,,Text,2022.02.22 02:04,,,,,,,,,,,,,,,,,"셀카랑 남찍사랑 머가 좋아요?
나는 찍어주는 거... 남이 나 찍는 건 좀 부끄러움 ㅜ",,Text,2022.02.15 20:35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
요즘엔 그때 이후로 몇몇분이 그렇게 하려고하시면 😡 마스크밖으로 이 눈빛발사하거든,,Text,2022.03.02 20:18,아이 참,,Text,2022.03.02 00:07,,,,,계속 문열어달래 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,,Text,2022.02.28 20:29,그거처럼 먹을거야,,Text,2022.02.26 23:09,"오늘의 추천곡🎧
물음표가 가득한 나의 밤 - 조소정
사랑하는 당신께 - 폴킴
Lonely - 종현(feat.태연)
우주선 - 정승환
바람 - 정승환
이제그만 - 이소라
아무렇지 않은 저녁 - 박소은
가득 빈 마음에 - 신지훈






",,Text,2022.02.22 02:17,,,,,,,,,,,,,,,,,"매일 매일 꼭 하는 루틴이 몬가요?
- 아침에 가족톡방에 오늘도 화이팅! 보내기 ㅋㅋㅋㅋㅋ",,Text,2022.02.15 20:46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
그럼 그냥 가셔,,Text,2022.03.02 20:18,👽,,Emoji,2022.03.02 00:07,,,,,이거 만들기 어렵던데,,Text,2022.02.28 20:30,뜻뜻한 컵라면 국물이 먹고싶어,,Text,2022.02.26 23:10,진짜~~~ 열심히 골랐어,,Text,2022.02.22 02:17,,,,,,,,,,,,,,,,,"삐뽀즈 셀카 없나요?
-우리둘이 같이 셀카찍는타입이아니라... 하지만 찍어서 올릴게",,Text,2022.02.15 20:47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
😏,,Emoji,2022.03.02 20:18,나 오때? ~💋,,Text,2022.03.02 00:08,,,,,고원이가 여기서 뭐라구하길래,,Text,2022.02.28 20:31,☺,,Emoji,2022.02.26 23:10,널 위해 이 노래를 고르던 내 마음도 닿아서 편안한 밤 되길 바랄게♥️ 오늘도 너무 고생했구 일어나서 연락하쟈💌,,Text,2022.02.22 02:19,,,,,,,,,,,,,,,,,"해보고 싶은 머리색!

- 핑쿠..! 레드..! 코토리베이지...!
",,Text,2022.02.15 20:52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
와 나 서울 처음왔을때 도를 아십니까 이거도 처음 겪었었어,,Text,2022.03.02 20:19,웨 다시 쓰래,,Text,2022.03.02 00:09,,,,,나두 가서 겁주고 왔따 ㅋ,,Text,2022.02.28 20:31,차에서 먹고싶어,,Text,2022.02.26 23:11,헉 사랑하는 당신께 저번에도 추천했구나 ,,Text,2022.02.22 02:20,,,,,,,,,,,,,,,,,"좋아하는 달소 가사!

나는 그땐 몰랐는데 프로즌 가사..!
곱씹어보고 너무 슬퍼서 혼자 찡했음 얼마전 ㅜ
되게 멀리 떨어진 섬에 얼음성 깊이 갇힌 사람이 외롭게 부르는 느낌.....ㅜ.ㅜ 슬퍼...",,Text,2022.02.15 20:55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
말로만 듣던•••!,,Text,2022.03.02 20:19,난 니 두 눈을 보고싶어,,Text,2022.03.02 00:09,,,,,"저기요 오수씨 아니 고원씨 자꾸 그러시면 오수, 아니 고소합니다 ㅋ ",,Text,2022.02.28 20:31,다 먹었어,,Text,2022.02.26 23:36,긴가민가했는데•••• 제목이 너무 맞는 말이라,,Text,2022.02.22 02:21,,,,,,,,,,,,,,,,,"안무연습 할 때 노래는 어떻게 정해지나요?
- 우연히 음방을 보다가 저 안무는 내가 잘 할 수 있겠다던가 친언니가 추천하는 곡들...!
코레오는 음악 듣다가 너무 탐나는 곡이라던가 안무짜고싶어질때 ㅎ ㅎ",,Text,2022.02.15 20:57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
이거도 홍대 였너,,Text,2022.03.02 20:20,👽 자기야,,Text,2022.03.02 00:09,,,,,라고 하구옴,,Text,2022.02.28 20:31,한 방울도 흘리지 않고 한 손엔 핫바도 들고 고속도로 위에서 라면먹기 성공,,Text,2022.02.26 23:37,2022년2월22일 2시22분 2브랑 함께해줘서 고마워 우아💖,,Text,2022.02.22 02:22,,,,,,,,,,,,,,,,,"웹툰 추천해줘!
- 웹툰...? 나는 웹툰을 봐 본 적이 없서..",,Text,2022.02.15 20:58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
어메이징 홍대야 나에겐,,Text,2022.03.02 20:20,👽 밥 먹어야 되는데,,Text,2022.03.02 00:12,,,,,이제 안 오겠지 ㅋ,,Text,2022.02.28 20:32,ㅋㅋㅋㅋㅋㅋㅋㅋ,,Text,2022.02.26 23:38,아... 배터리는 21퍼야..... 고원이는 23퍼래....,,Text,2022.02.22 02:23,,,,,,,,,,,,,,,,,"하루에 괜히 소소한 행복 느끼는 모멘트!

- 차 타구 가다가 창문너머로 할아버지 걸음에 맞춰서 산책하는 강아지가 참 착할 때ㅜ ㅜ
하늘에 구름모양이쁠때..
얼음넣은 커피가 맛있을 때
엄마가 하늘이 사진 찍어보내줬을 때
할무니랑 통화했을 때
오빛생각할 때💖

너무 많은데?",,Text,2022.02.15 21:01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
알바끝나구 집가는데 관상봐주신다고 길에서서 한20분을 풀이를 해주셨어,,Text,2022.03.02 20:20,다시 써달라구?,,Text,2022.03.02 00:19,,,,,겁 먹은 것 같던데 ㅋ,,Text,2022.02.28 20:32,아니 렉이 대박ㅜ ㅜ,,Text,2022.02.26 23:39,요건 좀 킹받네 둘이 절망중이야,,Text,2022.02.22 02:23,,,,,,,,,,,,,,,,,"좋아하는 냄새!!
- 머스크, 우드, 꽃..! 
달달한 거만 아니면 좋아",,Text,2022.02.15 21:05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
나 그때는 거절도 못 할 순수할 때라,,Text,2022.03.02 20:21,아이 참 변덕쟁이 바솩에,,Text,2022.03.02 00:20,,,,,헉 고3바솩이들을 위해 지금부터 오수는 금지어다,,Text,2022.02.28 20:32,방지턱에서 국물에 입천장도 데였어,,Text,2022.02.26 23:39,ㅇ아니 다들 노래들으라구,,Text,2022.02.22 02:23,,,,,,,,,,,,,,,,,"태몽이 뭐예요?!

- 엄마가 언니를 가졌을 때 할머니 꿈에 뱀 두마리가 나왔대요 그게 첫째가 딸이면 둘째도 딸이라는 뜻이라네요? 
그리고 엄마가 저를 가졌을 때 시골에사는 친할머니 꿈에 새끼돼지가 높은마루위를 올라오려고 바둥대는걸 올려줬대용
엄마한테 방금 물어봤어요 ㅎ.ㅎ
",,Text,2022.02.15 21:14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
아 네네 아아 진짜요 하면서,,Text,2022.03.02 20:21,이,,Text,2022.03.02 00:20,,,,,덕분에 사수했다고... ? 큰일인데,,Text,2022.02.28 20:34,영광의 상처,,Text,2022.02.26 23:40,자장가라서 들으면서 자야한단말이야,,Text,2022.02.22 02:24,,,,,,,,,,,,,,,,,아 여기 질문 꾸준히 해놓은거 너무 귀욥따 이런 바솩이들 ㅋ 🤤❤️‍🔥 하나씩 답해줄게,,Text,2022.03.04 01:15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20분을 서있얼어,,Text,2022.03.02 20:21,기다려바,,Text,2022.03.02 00:20,,,,,재수없어,,Text,2022.02.28 20:34,안 흘렸으면 됐지 ㅡ ㅡ,,Text,2022.02.26 23:41,잘 자💖,,Text,2022.02.22 02:30,,,,,,,,,,,,,,,,,"잠안올때!?
안 잡니다 !",,Text,2022.03.04 01:17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
근데 기운이 막혀있다고 저기 카페가서 얘기하재,,Text,2022.03.02 20:21,어디보자...,,Text,2022.03.02 00:20,,,,,!!!,,Text,2022.02.28 20:34,난 맛있었다,,Text,2022.02.26 23:41,"하 드디어 고원이가 갔따 너무 힘들었따
강아지영상만 주구장창보다가 영양가없는 농담만 주고 받다가 3시가 넘었따...
내일아침에 나는 후회하겠지 일찍 잘 걸 하고..
하지만 이게 다 박고원 때문이다ㅜㅜ
잘자 ㅜㅜ",,Text,2022.02.22 03:16,,,,,,,,,,,,,,,,,"지금까지 찍었던 화보중에 제일 맘에 들었던 거?
앞으로 많이 찍어보고 싶어요…키키 저는 화보에서만 할 수 있는 도전적인 거 해보고싶어여!",,Text,2022.03.04 01:20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
안갔지 😎,,Text,2022.03.02 20:22,🤓,,Emoji,2022.03.02 00:21,,,,,... 오수했다니 고생많았어요... 울지마여.... 제가 놀리려던게 절대 아니라.... 그 캐릭터....이름이...오수..ㅜ ㅜ,,Text,2022.02.28 20:37,옆ㅇㅔ서 김정은 자서 창문열고 먹음ㅋ,,Text,2022.02.26 23:41,"혹시 몰라 박고원 채팅방 들어갔더니 뭐??! 밥고원 김밥 먹고 반찬맛있겠다고 온거예요 여러분 속지마세요 여러분들은 모르시겠죠 박고원의 실 체 를,,, 사실 박고원은 ...더보기",,Text,2022.02.22 03:22,,,,,,,,,,,,,,,,,"2521 백이진 vs 그해울 최웅
음냐 잠시만요 음음 백이진!!!!! 힘들때 어디서든 뿅하고 나타나는 그런 해결사같은 모먼트 좋음",,Text,2022.03.04 01:22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
아니 근데 관상풀이가 처음엔 진짜 쫌 맞는듯해서,,Text,2022.03.02 20:22,🤓 어 자기야 잘 보인다,,Text,2022.03.02 00:21,,,,,....오늘은 팹 쉽니다.....,,Text,2022.02.28 20:38,냄새날까봐,,Text,2022.02.26 23:41,여기까지.......,,Text,2022.02.22 03:23,,,,,,,,,,,,,,,,,"모든 음악방송 통틀어서 헤메코 가장 맘에 들었던 날..?
보름달 아니면 ptt 립피어싱 했던 날 !!!",,Text,2022.03.04 01:23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
나름 설득력이 있었어,,Text,2022.03.02 20:23,🤓자기야 쓰라며,,Text,2022.03.02 00:22,,,,,으이구으이구 인간아 ᕙ( ︡’︡益’︠)ง 으이구 인간아 ᕙ( ︡’︡益’︠)ง 으이구 인간아 ᕙ( ︡’︡益’︠)ง 으이구 인간아 ᕙ( ︡’︡益’︠)ง 으이구 인간아 ᕙ( ︡’︡益’︠)ง 으이구 인간아 ᕙ( ︡’︡益’︠)ง 으이구 인간아으이구 인간아 ᕙ( ︡’︡益’︠)ง 으이구 인간아 ᕙ( ︡’︡益’︠)ง 으이구 인간아 ᕙ( ︡’︡益’︠)ง ,,Text,2022.02.28 20:41,하지만 많이 낫겠지,,Text,2022.02.26 23:41,잘자 ♥️💢,,Text,2022.02.22 03:23,,,,,,,,,,,,,,,,,"좋아하고 존경하는 아티스트
정말 너무 많아요 … 근데 요즘은 김연아님💖💖💖💖💖💖💖💖 매일 봐여 멘탈적으로도 멋있고 타고난 재능들에 더해지는 어마어마한 노력들 너무 멋있어요",,Text,2022.03.04 01:25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
그야 그건.. 그사람들이 되게 너무 다들 멀쩡하시거든 겉으로는...,,Text,2022.03.02 20:23,🤓 왜 또 심술이 났어,,Text,2022.03.02 00:22,,,,,이제 아무 말도 못하겠어,,Text,2022.02.28 20:41,나 요즘 위가 안조아서 진라면 매운맛먹음,,Text,2022.02.26 23:42,더보기 클릭하면 10000포인트 날라간다네요... 조심하세요,,Text,2022.02.22 03:24,,,,,,,,,,,,,,,,,"백이진 vs 김바솩
백바솩ㅋ",,Text,2022.03.04 01:26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
그러니 처음엔 얘기를 들을 수 밖에...,,Text,2022.03.02 20:24,나 지금 이렇게 생겼ㅇ는데,,Text,2022.03.02 00:24,,,,,나 너땜에 머리가 아푸다,,Text,2022.02.28 20:42,원래라면 틈새 먿어줘야되는데,,Text,2022.02.26 23:43,헉,,Text,2022.02.22 19:01,,,,,,,,,,,,,,,,,"춤커버 vs 노래커버
엄마좋아 아빠좋아…",,Text,2022.03.04 01:28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
이제는 사실 그런 수법이 너무도 유명해져버려서 낯선사람이 말걸기만 해도 다들 꺼려지잖아... 안타까운 현실 ㅜ,,Text,2022.03.02 20:24,다들 싫어하네...,,Text,2022.03.02 00:24,,,,,애기 사진 30분전에 올렸는데 이거 쫌 걸릴 듯,,Text,2022.02.28 20:44,진라면 매운맛은 매운맛이아냐,,Text,2022.02.26 23:43,나오늘 3시반까지 자구,,Text,2022.02.22 19:01,,,,,,,,,,,,,,,,,"오빛들이 보고싶을땐?
예전엔 무대들을 보고 댓글들 보면서 그리움충족… 지금은 너무 좋다 !",,Text,2022.03.04 01:29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
맞아 내가 사람을 되게 잘 믿긴해,,Text,2022.03.02 20:25,"나 지금 머리집게로 찝고🦱
안경쓰고 앞니쓰고🤓
핑크주디수면잠옷입고🐰👚
침대에 누워있따 🛌",,Text,2022.03.02 00:27,,,,,머리 아푸니 단 걸 먹자 !!!,,Text,2022.02.28 20:45,이름이 그냥 매운거야,,Text,2022.02.26 23:43,계속 연습중이야 !!! 정신없어서 연락을 못했네 ㅜㅜ,,Text,2022.02.22 19:02,,,,,,,,,,,,,,,,,"최근에 도전해보고 싶은거?
저 영상찍고 편집하는거요! 캠코더 하나 들고 바깥풍경도 찍고싶고 그래요",,Text,2022.03.04 01:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
서울에서 일이니까 21살?!,,Text,2022.03.02 20:27,나 🤓 진짜로 밥🍚🥬 먹는다 🤷‍♀️,,Text,2022.03.02 00:31,,,,,단 거 단거,,Text,2022.02.28 20:45,김매운씨인거라고,,Text,2022.02.26 23:43,무대를 뿌시기위해 무릎을 뿌시는 중,,Text,2022.02.22 19:02,,,,,,,,,,,,,,,,,"입덕을 고민하는 분들에게 추천하는 이달소 노래 top3?
-butterfly
-오아써 starlight
-wow",,Text,2022.03.04 01:33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
